point,type,granularity,"capacity (kW)","volume (kWh)","emission (kg CO2)","emissionfactor (kg CO2/kWh)","validfrom (UTC)","validto (UTC)","lastupdate (UTC)"
Nederland,ElectricityMix,Hour,2753000,2753000,0,0,"2025-07-24 00:00:00","2025-07-24 01:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2968500,2968500,0,0,"2025-07-24 01:00:00","2025-07-24 02:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2910000,2910000,0,0,"2025-07-24 02:00:00","2025-07-24 03:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3083000,3083000,0,0,"2025-07-24 03:00:00","2025-07-24 04:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3535750,3535750,0,0,"2025-07-24 04:00:00","2025-07-24 05:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3858500,3858500,0,0,"2025-07-24 05:00:00","2025-07-24 06:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4306250,4306250,0,0,"2025-07-24 06:00:00","2025-07-24 07:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4685250,4685250,0,0,"2025-07-24 07:00:00","2025-07-24 08:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3928750,3928750,0,0,"2025-07-24 08:00:00","2025-07-24 09:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4025250,4025250,0,0,"2025-07-24 09:00:00","2025-07-24 10:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5088750,5088750,0,0,"2025-07-24 10:00:00","2025-07-24 11:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5435750,5435750,0,0,"2025-07-24 11:00:00","2025-07-24 12:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5634750,5634750,0,0,"2025-07-24 12:00:00","2025-07-24 13:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5460500,5460500,0,0,"2025-07-24 13:00:00","2025-07-24 14:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4537750,4537750,0,0,"2025-07-24 14:00:00","2025-07-24 15:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4701250,4701250,0,0,"2025-07-24 15:00:00","2025-07-24 16:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5975500,5975500,0,0,"2025-07-24 16:00:00","2025-07-24 17:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4790000,4790000,0,0,"2025-07-24 17:00:00","2025-07-24 18:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3549750,3549750,0,0,"2025-07-24 18:00:00","2025-07-24 19:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3288750,3288750,0,0,"2025-07-24 19:00:00","2025-07-24 20:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2996750,2996750,0,0,"2025-07-24 20:00:00","2025-07-24 21:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3133000,3133000,0,0,"2025-07-24 21:00:00","2025-07-24 22:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3194500,3194500,0,0,"2025-07-24 22:00:00","2025-07-24 23:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3599250,3599250,0,0,"2025-07-24 23:00:00","2025-07-25 00:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3616500,3616500,0,0,"2025-07-25 00:00:00","2025-07-25 01:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3475500,3475500,0,0,"2025-07-25 01:00:00","2025-07-25 02:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4138500,4138500,0,0,"2025-07-25 02:00:00","2025-07-25 03:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4750750,4750750,0,0,"2025-07-25 03:00:00","2025-07-25 04:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4787750,4787750,0,0,"2025-07-25 04:00:00","2025-07-25 05:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4641750,4641750,0,0,"2025-07-25 05:00:00","2025-07-25 06:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3635000,3635000,0,0,"2025-07-25 06:00:00","2025-07-25 07:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2991250,2991250,0,0,"2025-07-25 07:00:00","2025-07-25 08:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1928500,1928500,0,0,"2025-07-25 08:00:00","2025-07-25 09:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1555000,1555000,0,0,"2025-07-25 09:00:00","2025-07-25 10:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1487750,1487750,0,0,"2025-07-25 10:00:00","2025-07-25 11:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2029750,2029750,0,0,"2025-07-25 11:00:00","2025-07-25 12:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2043000,2043000,0,0,"2025-07-25 12:00:00","2025-07-25 13:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2491250,2491250,0,0,"2025-07-25 13:00:00","2025-07-25 14:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2712250,2712250,0,0,"2025-07-25 14:00:00","2025-07-25 15:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2551750,2551750,0,0,"2025-07-25 15:00:00","2025-07-25 16:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3689750,3689750,0,0,"2025-07-25 16:00:00","2025-07-25 17:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4786250,4786250,0,0,"2025-07-25 17:00:00","2025-07-25 18:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3636750,3636750,0,0,"2025-07-25 18:00:00","2025-07-25 19:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2390250,2390250,0,0,"2025-07-25 19:00:00","2025-07-25 20:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2511500,2511500,0,0,"2025-07-25 20:00:00","2025-07-25 21:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2626750,2626750,0,0,"2025-07-25 21:00:00","2025-07-25 22:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2987500,2987500,0,0,"2025-07-25 22:00:00","2025-07-25 23:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2462000,2462000,0,0,"2025-07-25 23:00:00","2025-07-26 00:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2863750,2863750,0,0,"2025-07-26 00:00:00","2025-07-26 01:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3209250,3209250,0,0,"2025-07-26 01:00:00","2025-07-26 02:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2854750,2854750,0,0,"2025-07-26 02:00:00","2025-07-26 03:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2667250,2667250,0,0,"2025-07-26 03:00:00","2025-07-26 04:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2689250,2689250,0,0,"2025-07-26 04:00:00","2025-07-26 05:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2928250,2928250,0,0,"2025-07-26 05:00:00","2025-07-26 06:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1938250,1938250,0,0,"2025-07-26 06:00:00","2025-07-26 07:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3420500,3420500,0,0,"2025-07-26 07:00:00","2025-07-26 08:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4254250,4254250,0,0,"2025-07-26 08:00:00","2025-07-26 09:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5621750,5621750,0,0,"2025-07-26 09:00:00","2025-07-26 10:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5425500,5425500,0,0,"2025-07-26 10:00:00","2025-07-26 11:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4903250,4903250,0,0,"2025-07-26 11:00:00","2025-07-26 12:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3477500,3477500,0,0,"2025-07-26 12:00:00","2025-07-26 13:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3038750,3038750,0,0,"2025-07-26 13:00:00","2025-07-26 14:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1671750,1671750,0,0,"2025-07-26 14:00:00","2025-07-26 15:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,432250,432250,0,0,"2025-07-26 15:00:00","2025-07-26 16:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2342500,2342500,0,0,"2025-07-26 16:00:00","2025-07-26 17:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4632000,4632000,0,0,"2025-07-26 17:00:00","2025-07-26 18:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4464750,4464750,0,0,"2025-07-26 18:00:00","2025-07-26 19:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3776500,3776500,0,0,"2025-07-26 19:00:00","2025-07-26 20:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3568000,3568000,0,0,"2025-07-26 20:00:00","2025-07-26 21:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3885500,3885500,0,0,"2025-07-26 21:00:00","2025-07-26 22:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4183500,4183500,0,0,"2025-07-26 22:00:00","2025-07-26 23:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4593250,4593250,0,0,"2025-07-26 23:00:00","2025-07-27 00:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4043000,4043000,0,0,"2025-07-27 00:00:00","2025-07-27 01:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3792500,3792500,0,0,"2025-07-27 01:00:00","2025-07-27 02:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3310000,3310000,0,0,"2025-07-27 02:00:00","2025-07-27 03:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2852750,2852750,0,0,"2025-07-27 03:00:00","2025-07-27 04:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2440750,2440750,0,0,"2025-07-27 04:00:00","2025-07-27 05:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2307250,2307250,0,0,"2025-07-27 05:00:00","2025-07-27 06:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2786500,2786500,0,0,"2025-07-27 06:00:00","2025-07-27 07:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2750000,2750000,0,0,"2025-07-27 07:00:00","2025-07-27 08:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2161000,2161000,0,0,"2025-07-27 08:00:00","2025-07-27 09:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2757750,2757750,0,0,"2025-07-27 09:00:00","2025-07-27 10:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3173750,3173750,0,0,"2025-07-27 10:00:00","2025-07-27 11:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2715250,2715250,0,0,"2025-07-27 11:00:00","2025-07-27 12:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3123750,3123750,0,0,"2025-07-27 12:00:00","2025-07-27 13:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3716250,3716250,0,0,"2025-07-27 13:00:00","2025-07-27 14:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3373750,3373750,0,0,"2025-07-27 14:00:00","2025-07-27 15:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3122500,3122500,0,0,"2025-07-27 15:00:00","2025-07-27 16:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4530750,4530750,0,0,"2025-07-27 16:00:00","2025-07-27 17:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5853750,5853750,0,0,"2025-07-27 17:00:00","2025-07-27 18:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5261500,5261500,0,0,"2025-07-27 18:00:00","2025-07-27 19:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4886250,4886250,0,0,"2025-07-27 19:00:00","2025-07-27 20:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4329250,4329250,0,0,"2025-07-27 20:00:00","2025-07-27 21:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4729500,4729500,0,0,"2025-07-27 21:00:00","2025-07-27 22:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4114500,4114500,0,0,"2025-07-27 22:00:00","2025-07-27 23:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4233750,4233750,0,0,"2025-07-27 23:00:00","2025-07-28 00:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3650500,3650500,0,0,"2025-07-28 00:00:00","2025-07-28 01:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3004250,3004250,0,0,"2025-07-28 01:00:00","2025-07-28 02:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3536500,3536500,0,0,"2025-07-28 02:00:00","2025-07-28 03:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4203750,4203750,0,0,"2025-07-28 03:00:00","2025-07-28 04:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4994750,4994750,0,0,"2025-07-28 04:00:00","2025-07-28 05:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5226000,5226000,0,0,"2025-07-28 05:00:00","2025-07-28 06:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4954000,4954000,0,0,"2025-07-28 06:00:00","2025-07-28 07:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5178500,5178500,0,0,"2025-07-28 07:00:00","2025-07-28 08:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4556250,4556250,0,0,"2025-07-28 08:00:00","2025-07-28 09:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4263000,4263000,0,0,"2025-07-28 09:00:00","2025-07-28 10:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5347000,5347000,0,0,"2025-07-28 10:00:00","2025-07-28 11:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,6038000,6038000,0,0,"2025-07-28 11:00:00","2025-07-28 12:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5932750,5932750,0,0,"2025-07-28 12:00:00","2025-07-28 13:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5593750,5593750,0,0,"2025-07-28 13:00:00","2025-07-28 14:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5043000,5043000,0,0,"2025-07-28 14:00:00","2025-07-28 15:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3605500,3605500,0,0,"2025-07-28 15:00:00","2025-07-28 16:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3942750,3942750,0,0,"2025-07-28 16:00:00","2025-07-28 17:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4728500,4728500,0,0,"2025-07-28 17:00:00","2025-07-28 18:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3719500,3719500,0,0,"2025-07-28 18:00:00","2025-07-28 19:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2232000,2232000,0,0,"2025-07-28 19:00:00","2025-07-28 20:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1949750,1949750,0,0,"2025-07-28 20:00:00","2025-07-28 21:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2162750,2162750,0,0,"2025-07-28 21:00:00","2025-07-28 22:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1236250,1236250,0,0,"2025-07-28 22:00:00","2025-07-28 23:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,960250,960250,0,0,"2025-07-28 23:00:00","2025-07-29 00:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,576250,576250,0,0,"2025-07-29 00:00:00","2025-07-29 01:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,903250,903250,0,0,"2025-07-29 01:00:00","2025-07-29 02:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,893750,893750,0,0,"2025-07-29 02:00:00","2025-07-29 03:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1152750,1152750,0,0,"2025-07-29 03:00:00","2025-07-29 04:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1527000,1527000,0,0,"2025-07-29 04:00:00","2025-07-29 05:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1757000,1757000,0,0,"2025-07-29 05:00:00","2025-07-29 06:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2033250,2033250,0,0,"2025-07-29 06:00:00","2025-07-29 07:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2574750,2574750,0,0,"2025-07-29 07:00:00","2025-07-29 08:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3067500,3067500,0,0,"2025-07-29 08:00:00","2025-07-29 09:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3572750,3572750,0,0,"2025-07-29 09:00:00","2025-07-29 10:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3685000,3685000,0,0,"2025-07-29 10:00:00","2025-07-29 11:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4060500,4060500,0,0,"2025-07-29 11:00:00","2025-07-29 12:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3624750,3624750,0,0,"2025-07-29 12:00:00","2025-07-29 13:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3596000,3596000,0,0,"2025-07-29 13:00:00","2025-07-29 14:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2845500,2845500,0,0,"2025-07-29 14:00:00","2025-07-29 15:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1966000,1966000,0,0,"2025-07-29 15:00:00","2025-07-29 16:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2247000,2247000,0,0,"2025-07-29 16:00:00","2025-07-29 17:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3320500,3320500,0,0,"2025-07-29 17:00:00","2025-07-29 18:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2850250,2850250,0,0,"2025-07-29 18:00:00","2025-07-29 19:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2009500,2009500,0,0,"2025-07-29 19:00:00","2025-07-29 20:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2068000,2068000,0,0,"2025-07-29 20:00:00","2025-07-29 21:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2801750,2801750,0,0,"2025-07-29 21:00:00","2025-07-29 22:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1872500,1872500,0,0,"2025-07-29 22:00:00","2025-07-29 23:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2071000,2071000,0,0,"2025-07-29 23:00:00","2025-07-30 00:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1665500,1665500,0,0,"2025-07-30 00:00:00","2025-07-30 01:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2336000,2336000,0,0,"2025-07-30 01:00:00","2025-07-30 02:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2560500,2560500,0,0,"2025-07-30 02:00:00","2025-07-30 03:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2685000,2685000,0,0,"2025-07-30 03:00:00","2025-07-30 04:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3215750,3215750,0,0,"2025-07-30 04:00:00","2025-07-30 05:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3603000,3603000,0,0,"2025-07-30 05:00:00","2025-07-30 06:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3535000,3535000,0,0,"2025-07-30 06:00:00","2025-07-30 07:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2866500,2866500,0,0,"2025-07-30 07:00:00","2025-07-30 08:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3601250,3601250,0,0,"2025-07-30 08:00:00","2025-07-30 09:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,4557250,4557250,0,0,"2025-07-30 09:00:00","2025-07-30 10:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5782000,5782000,0,0,"2025-07-30 10:00:00","2025-07-30 11:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,6745750,6745750,0,0,"2025-07-30 11:00:00","2025-07-30 12:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,6756000,6756000,0,0,"2025-07-30 12:00:00","2025-07-30 13:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,6183750,6183750,0,0,"2025-07-30 13:00:00","2025-07-30 14:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,5494500,5494500,0,0,"2025-07-30 14:00:00","2025-07-30 15:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3925250,3925250,0,0,"2025-07-30 15:00:00","2025-07-30 16:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3248750,3248750,0,0,"2025-07-30 16:00:00","2025-07-30 17:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,3504000,3504000,0,0,"2025-07-30 17:00:00","2025-07-30 18:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2572500,2572500,0,0,"2025-07-30 18:00:00","2025-07-30 19:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2374000,2374000,0,0,"2025-07-30 19:00:00","2025-07-30 20:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2623250,2623250,0,0,"2025-07-30 20:00:00","2025-07-30 21:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2623500,2623500,0,0,"2025-07-30 21:00:00","2025-07-30 22:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1933250,1933250,0,0,"2025-07-30 22:00:00","2025-07-30 23:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2520500,2520500,0,0,"2025-07-30 23:00:00","2025-07-31 00:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2237000,2237000,0,0,"2025-07-31 00:00:00","2025-07-31 01:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2312500,2312500,0,0,"2025-07-31 01:00:00","2025-07-31 02:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2180000,2180000,0,0,"2025-07-31 02:00:00","2025-07-31 03:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2206500,2206500,0,0,"2025-07-31 03:00:00","2025-07-31 04:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2218500,2218500,0,0,"2025-07-31 04:00:00","2025-07-31 05:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1845250,1845250,0,0,"2025-07-31 05:00:00","2025-07-31 06:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1670500,1670500,0,0,"2025-07-31 06:00:00","2025-07-31 07:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1587250,1587250,0,0,"2025-07-31 07:00:00","2025-07-31 08:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1532750,1532750,0,0,"2025-07-31 08:00:00","2025-07-31 09:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1748750,1748750,0,0,"2025-07-31 09:00:00","2025-07-31 10:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2614250,2614250,0,0,"2025-07-31 10:00:00","2025-07-31 11:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2463000,2463000,0,0,"2025-07-31 11:00:00","2025-07-31 12:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2200250,2200250,0,0,"2025-07-31 12:00:00","2025-07-31 13:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1379500,1379500,0,0,"2025-07-31 13:00:00","2025-07-31 14:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,127000,127000,0,0,"2025-07-31 14:00:00","2025-07-31 15:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,487000,487000,0,0,"2025-07-31 15:00:00","2025-07-31 16:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1940500,1940500,0,0,"2025-07-31 16:00:00","2025-07-31 17:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2870000,2870000,0,0,"2025-07-31 17:00:00","2025-07-31 18:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,2274750,2274750,0,0,"2025-07-31 18:00:00","2025-07-31 19:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1730250,1730250,0,0,"2025-07-31 19:00:00","2025-07-31 20:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1432750,1432750,0,0,"2025-07-31 20:00:00","2025-07-31 21:00:00","2026-01-28 08:35:50"
Nederland,ElectricityMix,Hour,1245750,1245750,0,0,"2025-07-31 21:00:00","2025-07-31 22:00:00","2026-01-28 08:35:50"
